target,kepid,tce_plnt_num,label,period,epoch,duration_hours,original_label
KIC_10525592,10525592,2,0,1.63251,133.154,4.2,AFP
KIC_10525592,10525592,3,0,4.08171,132.753,4.58,AFP
KIC_10525592,10525592,4,0,1.63254,132.358,5.487,AFP
KIC_10549292,10549292,2,0,0.846061,132.487,2.575,AFP
KIC_10586045,10586045,2,0,0.926461,131.82,3.023,AFP
KIC_10586045,10586045,3,0,0.697864,131.631,2.014,NTP
KIC_10586208,10586208,1,1,23.5845,145.956,5.423,PC
KIC_10604747,10604747,2,0,1.97252,133.01,4.334,AFP
KIC_10656823,10656823,1,1,8.30785,137.94,3.235,PC
KIC_10656823,10656823,2,1,34.0967,153.82,3.894,PC
KIC_10657150,10657150,1,0,0.704712,132.037,2.103,AFP
KIC_10657150,10657150,2,0,0.70478,131.641,1.741,AFP
KIC_10669994,10669994,1,1,2.71599,132.37,1.852,PC
KIC_10670119,10670119,1,1,14.8715,137.693,2.414,PC
KIC_10670119,10670119,2,1,2.73275,132.748,1.102,PC
KIC_10714072,10714072,1,1,8.4069,133.427,1.86,PC
KIC_10717220,10717220,1,1,21.0907,133.968,4.744,PC
KIC_10717241,10717241,1,1,12.3765,142.276,2.756,PC
KIC_10717241,10717241,2,1,9.3405,135.128,2.692,PC
KIC_10735757,10735757,2,0,2.15504,132.332,4.984,AFP
KIC_10735757,10735757,3,0,2.15502,132.945,7.147,AFP
KIC_10735988,10735988,1,0,1.92718,132.573,2.622,AFP
KIC_10735988,10735988,2,0,1.92714,131.621,2.052,AFP
KIC_10783150,10783150,3,0,1.75093,132.026,6.134,AFP
KIC_10783150,10783150,4,0,1.7509,132.584,6.0,AFP
KIC_10784473,10784473,1,0,0.778276,132.245,2.776,AFP
KIC_10784473,10784473,2,0,0.778277,131.876,3.042,AFP
KIC_10785538,10785538,1,0,0.522449,131.665,1.033,AFP
KIC_10812657,10812657,1,0,1.03507,131.694,3.288,AFP
KIC_10812657,10812657,2,0,1.03507,132.224,3.449,AFP
KIC_10813078,10813078,1,1,10.5522,132.659,2.714,PC
KIC_10858691,10858691,1,1,3.46806,132.541,2.441,PC
KIC_10858691,10858691,2,1,1.7963,131.541,2.05,PC
KIC_10858691,10858691,3,1,5.91432,133.485,2.826,PC
KIC_10877999,10877999,2,0,3.10171,134.125,10.13,AFP
KIC_10877999,10877999,3,0,3.10157,132.137,7.455,AFP
KIC_10878263,10878263,1,1,7.17072,133.642,2.949,PC
KIC_10878263,10878263,2,1,4.69964,135.32,2.698,PC
KIC_10921757,10921757,2,0,1.79919,132.512,6.018,AFP
KIC_10921894,10921894,2,0,0.615081,131.734,2.0,AFP
KIC_10921894,10921894,3,0,0.615081,131.526,2.0,AFP
KIC_10959320,10959320,1,0,1.22277,131.956,2.026,AFP
KIC_10959320,10959320,2,0,2.44562,132.318,3.251,AFP
KIC_10959320,10959320,3,0,1.22276,132.658,2.384,AFP
KIC_10959320,10959320,4,0,2.44554,131.653,2.769,AFP
KIC_10989166,10989166,1,0,8.4803,135.846,6.0,AFP
KIC_10989859,10989859,1,0,1.03233,131.814,4.197,AFP
KIC_11027624,11027624,1,1,394.625,177.846,24.01,PC
KIC_11027708,11027708,1,0,582.612,421.743,5.621,NTP
KIC_10526549,10526549,1,1,9.27358,136.164,3.586,PC
KIC_10526887,10526887,1,1,1.45087,132.233,1.855,PC
KIC_10527135,10527135,1,0,0.657361,132.125,1.091,AFP
KIC_10549562,10549562,1,0,9.08939,139.083,5.735,AFP
KIC_10586744,10586744,1,1,21.3759,143.633,9.148,PC
KIC_10587105,10587105,1,1,1.98036,132.512,2.377,PC
KIC_10587105,10587105,2,1,12.8345,138.326,3.329,PC
KIC_10609641,10609641,2,0,0.627545,131.833,1.555,AFP
KIC_10609641,10609641,3,0,0.627577,132.014,1.5,AFP
KIC_10610039,10610039,1,1,105.996,144.426,3.567,PC
KIC_10611049,10611049,1,0,0.667864,132.18,2.194,AFP
KIC_10657406,10657406,1,1,34.1732,137.789,4.568,PC
KIC_10657406,10657406,2,1,1.68295,131.964,1.861,PC
KIC_10657634,10657634,1,0,1.96638,132.102,4.317,AFP
KIC_10670412,10670412,1,0,1.37828,131.922,4.417,AFP
KIC_10670412,10670412,2,0,1.37878,132.422,1.825,AFP
KIC_10674871,10674871,1,0,41.8898,172.0,1.268,AFP
KIC_10717871,10717871,2,0,0.789927,131.94,1.868,NTP
KIC_10718726,10718726,1,1,3.59577,134.412,3.07,PC
KIC_10736179,10736179,1,0,1.10507,132.557,2.4,AFP
KIC_10788451,10788451,2,0,0.855112,132.045,2.568,NTP
KIC_10788461,10788461,1,1,9.20817,135.748,3.247,PC
KIC_10788461,10788461,2,1,2.59067,132.21,2.249,PC
KIC_10813132,10813132,1,1,4.76703,132.694,2.059,PC
KIC_10813172,10813172,2,0,11.7466,135.288,7.44,NTP
KIC_10858691,10858691,4,1,29.2213,139.336,3.787,PC
KIC_10858737,10858737,1,0,0.952348,131.872,2.333,AFP
KIC_10858737,10858737,2,0,0.952359,132.338,2.193,AFP
KIC_10858785,10858785,1,0,0.952326,132.354,1.511,AFP
KIC_10879038,10879038,1,1,4.85389,135.091,3.008,PC
KIC_10879208,10879208,1,0,1.33696,132.828,1.046,AFP
KIC_10879213,10879213,1,0,0.668486,132.148,1.5,AFP
KIC_10879656,10879656,1,0,0.72971,132.078,1.425,AFP
KIC_10922506,10922506,1,0,8.8808,136.25,16.86,NTP
KIC_10922610,10922610,1,0,459.305,260.23,3.184,NTP
KIC_10922659,10922659,1,1,31.2543,155.046,5.697,PC
KIC_10960993,10960993,1,0,1.55855,131.567,2.816,AFP
KIC_10960995,10960995,1,0,1.55855,131.566,3.259,AFP
KIC_10963065,10963065,1,1,2.46502,132.681,1.29,PC
KIC_10989859,10989859,2,0,1.03223,132.421,2.648,AFP
KIC_10990083,10990083,1,0,4.01435,134.422,11.06,AFP
KIC_10990083,10990083,2,0,4.01417,133.13,11.34,AFP
KIC_11027729,11027729,1,0,4.87655,134.947,7.802,AFP
KIC_11027729,11027729,2,0,4.87554,134.027,15.13,AFP
KIC_11029626,11029626,1,0,3.54294,134.635,11.47,NTP
KIC_10527135,10527135,2,0,0.657359,131.792,1.187,AFP
KIC_10528068,10528068,1,1,158.685,173.952,11.64,PC
KIC_10528093,10528093,2,0,459.208,260.606,21.23,NTP
KIC_10549562,10549562,2,0,9.08934,134.518,4.547,AFP
KIC_10549576,10549576,1,0,9.08936,139.084,6.308,AFP
KIC_10549576,10549576,2,0,9.08933,134.519,6.189,AFP
KIC_10587105,10587105,3,0,35.8658,135.919,6.892,AFP
KIC_10590285,10590285,1,0,459.231,260.393,3.983,NTP
KIC_10590857,10590857,1,0,0.573394,131.816,1.663,NTP
KIC_10590857,10590857,2,0,3.85145,131.849,9.168,AFP
KIC_10611049,10611049,2,0,0.667844,131.859,2.736,AFP
KIC_10611420,10611420,1,0,11.5053,135.101,2.023,AFP
KIC_10657634,10657634,3,0,1.96661,132.455,3.007,AFP
KIC_10657664,10657664,1,0,3.2737,133.592,3.096,AFP
KIC_10657664,10657664,2,0,3.2737,131.954,3.039,AFP
KIC_10675762,10675762,2,0,0.78657,131.546,2.984,AFP
KIC_10675762,10675762,3,0,0.786569,131.764,1.513,AFP
KIC_10676014,10676014,1,1,16.7818,139.793,3.718,PC
KIC_10722485,10722485,1,1,7.84939,134.867,3.68,PC
KIC_10722668,10722668,1,0,0.889147,131.806,2.324,NTP
KIC_10723367,10723367,1,1,19.9865,135.529,3.36,PC
KIC_10741920,10741920,1,0,0.690188,132.167,2.051,AFP
KIC_10741920,10741920,2,0,0.690212,131.93,0.9557,AFP
KIC_10741920,10741920,3,0,0.690035,131.975,2.5,AFP
KIC_10741920,10741920,4,0,0.627905,131.589,1.877,NTP
KIC_10743597,10743597,1,1,16.1577,143.026,5.615,PC
KIC_10788461,10788461,3,1,5.32319,133.147,2.673,PC
KIC_10788617,10788617,1,0,686.09,185.729,11.6,NTP
KIC_10789361,10789361,1,0,0.960537,131.999,1.508,AFP
KIC_10813841,10813841,1,0,6.17043,132.405,2.152,AFP
KIC_10813970,10813970,1,0,0.514374,131.742,1.485,AFP
KIC_10813970,10813970,2,0,0.514378,131.532,0.8094,AFP
KIC_10813970,10813970,3,0,0.514368,131.85,1.446,AFP
KIC_10858785,10858785,2,0,0.952328,131.882,1.646,AFP
KIC_10858803,10858803,1,0,0.952353,132.342,2.518,AFP
KIC_10858803,10858803,2,0,0.952356,131.878,1.741,AFP
KIC_10879656,10879656,2,0,0.729717,131.708,1.365,AFP
KIC_10879833,10879833,1,0,485.583,254.72,9.8,NTP
KIC_10880041,10880041,1,0,1.4948,132.76,3.185,AFP
KIC_10923260,10923260,1,0,7.43602,136.518,4.172,AFP
KIC_10923260,10923260,2,0,7.43593,134.556,3.5,AFP
KIC_10923282,10923282,1,0,10.9241,132.892,15.98,AFP
KIC_10923282,10923282,2,0,10.9252,136.08,15.94,AFP
KIC_10963242,10963242,1,1,6.14701,135.07,3.225,PC
KIC_10964265,10964265,1,0,0.637719,131.948,1.422,AFP
KIC_10990452,10990452,1,0,0.565698,131.945,2.028,NTP
KIC_10990452,10990452,2,0,1.39493,132.564,2.479,AFP
KIC_10990452,10990452,3,0,1.395,131.842,6.936,AFP
KIC_11030475,11030475,1,1,2.81816,132.248,1.794,PC
KIC_11030475,11030475,2,1,0.761942,132.037,1.118,PC
KIC_11030711,11030711,1,1,205.913,252.739,10.33,PC
KIC_10528286,10528286,1,0,425.177,310.16,9.307,NTP
KIC_10528873,10528873,1,0,0.940256,132.171,2.241,AFP
KIC_10528873,10528873,2,0,0.940365,132.439,3.028,AFP
KIC_10549643,10549643,1,0,0.57234,131.867,1.786,AFP
KIC_10549643,10549643,2,0,0.572332,131.59,1.661,AFP
KIC_10549902,10549902,1,1,1.14111,132.256,1.572,PC
KIC_10549924,10549924,1,0,0.715803,132.074,1.231,AFP
KIC_10590857,10590857,3,0,3.85211,133.553,16.06,AFP
KIC_10590887,10590887,1,0,0.74372,131.603,1.524,AFP
KIC_10590887,10590887,2,0,0.743686,131.856,2.567,AFP
KIC_10590887,10590887,3,0,0.743697,132.116,2.561,AFP
KIC_10614012,10614012,1,0,132.132,149.189,26.09,AFP
KIC_10614158,10614158,1,0,4.46219,133.725,13.62,AFP
KIC_10657664,10657664,3,0,3.27434,133.733,10.87,AFP
KIC_10658122,10658122,1,0,1.71107,132.336,4.984,NTP
KIC_10658122,10658122,2,0,0.855429,132.049,3.869,NTP
KIC_10658177,10658177,1,1,113.086,217.133,9.795,PC
KIC_10676750,10676750,1,1,21.0868,135.563,0.9345,PC
KIC_10676824,10676824,1,1,6.45442,134.489,2.592,PC
KIC_10676923,10676923,1,0,1.03107,131.884,1.57,AFP
KIC_10676927,10676927,1,1,1.03103,131.935,2.126,PC
KIC_10723367,10723367,2,1,12.1258,142.109,3.383,PC
KIC_10723618,10723618,1,0,0.96844,132.233,3.578,AFP
KIC_10723618,10723618,2,0,0.968448,132.068,2.895,AFP
KIC_12737015,12737015,1,1,24.668,136.651,8.074,PC
KIC_12784167,12784167,1,1,1.84787,132.206,1.841,PC
KIC_12785320,12785320,1,1,19.9636,138.384,2.532,PC
KIC_12509829,12509829,2,0,0.888455,132.318,1.356,AFP
KIC_12553358,12553358,1,0,2.95232,133.324,5.132,AFP
KIC_12785320,12785320,2,1,57.3838,170.732,3.922,PC
KIC_12833566,12833566,1,0,0.896375,131.597,1.878,NTP
KIC_12833701,12833701,1,0,6.04689,131.996,17.41,NTP
KIC_12553358,12553358,2,0,2.95198,132.856,5.145,AFP
KIC_12554212,12554212,1,1,4.76821,131.85,2.391,PC
KIC_12554510,12554510,1,0,0.684457,131.921,2.246,AFP
KIC_12834874,12834874,1,1,7.6588,134.746,3.07,PC
KIC_12885086,12885086,1,0,0.567715,131.767,1.807,AFP
KIC_12554634,12554634,1,1,2.04958,132.331,0.9998,PC
KIC_12557548,12557548,1,1,0.653553,132.057,0.9589,PC
KIC_12885086,12885086,2,0,0.567806,131.993,1.641,AFP
KIC_12885212,12885212,1,0,2.05747,133.325,2.426,AFP
KIC_12885212,12885212,2,1,95.9071,226.913,3.851,PC
KIC_12557713,12557713,1,0,7.21472,132.499,2.38,AFP
KIC_12557713,12557713,2,0,7.21472,136.031,2.393,AFP
KIC_12935144,12935144,1,0,1.09928,132.607,1.688,AFP
KIC_12600735,12600735,1,1,21.3002,147.105,4.09,PC
KIC_12602191,12602191,1,0,616.722,327.892,15.94,NTP
KIC_12602314,12602314,1,1,1.40698,131.626,1.331,PC
KIC_12602335,12602335,1,0,0.679422,131.792,2.435,NTP
KIC_12602567,12602567,1,0,2.04742,131.877,3.088,NTP
KIC_12602567,12602567,2,0,0.511849,131.747,2.533,NTP
KIC_12602568,12602568,1,1,8.04727,137.207,4.376,PC
KIC_12643582,12643582,1,0,44.1458,167.391,4.062,AFP
KIC_12643589,12643589,1,0,44.146,167.389,3.74,AFP
KIC_12643589,12643589,2,0,1.41164,131.677,1.086,AFP
KIC_12643589,12643589,3,0,0.705962,131.616,1.879,NTP
KIC_12644769,12644769,1,0,41.0776,132.659,6.206,AFP
KIC_12644769,12644769,2,0,41.0778,152.717,4.57,AFP
KIC_12644822,12644822,1,1,12.6119,143.057,5.234,PC
KIC_12645057,12645057,1,1,6.83007,135.759,3.156,PC
KIC_12645761,12645761,1,0,2.70958,134.081,5.045,AFP
KIC_12647070,12647070,1,0,0.885457,131.654,3.161,AFP
KIC_12647070,12647070,2,0,0.885287,131.635,3.041,AFP
KIC_12647070,12647070,3,0,0.885518,131.874,1.676,AFP
KIC_12647577,12647577,1,1,12.6361,134.466,3.687,PC
KIC_12688835,12688835,2,0,1.18343,131.511,4.5,AFP
KIC_12688835,12688835,3,0,1.18342,132.029,2.991,AFP
KIC_12691412,12691412,1,0,6.90523,137.022,3.656,AFP
KIC_12735740,12735740,1,1,282.526,363.072,10.82,PC
KIC_12735830,12735830,1,1,31.8277,134.596,1.549,PC
KIC_12736658,12736658,1,0,0.855281,131.668,1.039,AFP
KIC_11924025,11924025,1,0,0.630531,132.09,2.07,NTP
KIC_11924025,11924025,2,0,0.808536,132.101,2.357,NTP
KIC_11924366,11924366,1,0,0.962041,131.707,3.07,AFP
KIC_11924366,11924366,2,0,0.962054,132.185,3.471,AFP
KIC_11924426,11924426,1,0,64.713,171.37,3.5,AFP
KIC_11971449,11971449,1,0,5.72792,135.823,14.94,AFP
KIC_12021387,12021387,1,0,241.071,223.993,9.881,AFP
KIC_12021625,12021625,1,1,15.9315,141.811,2.484,PC
KIC_12070811,12070811,1,1,12.3936,141.568,3.592,PC
KIC_12071006,12071006,1,0,6.09618,135.009,12.0,AFP
KIC_12071006,12071006,2,0,6.09611,131.975,15.31,AFP
KIC_12120307,12120307,2,1,12.1306,139.908,3.573,PC
KIC_12120307,12120307,3,1,5.61363,131.809,2.996,PC
KIC_12120484,12120484,1,1,17.2923,135.758,6.966,PC
KIC_12208631,12208631,1,1,53.3577,138.388,6.177,PC
KIC_12265150,12265150,1,0,1.686,133.063,1.091,AFP
KIC_12265786,12265786,1,1,0.597009,131.72,1.037,PC
KIC_12266636,12266636,1,1,33.3856,148.927,4.951,PC
KIC_12266636,12266636,2,1,12.6549,134.675,4.446,PC
KIC_12353648,12353648,3,0,0.504566,131.877,1.501,AFP
KIC_12353648,12353648,4,0,1.00914,131.747,2.0,NTP
KIC_12353720,12353720,1,0,1.95328,133.144,1.163,AFP
KIC_12353720,12353720,2,0,1.95327,132.169,1.147,AFP
KIC_12417739,12417739,2,0,3.2097,134.704,7.895,AFP
KIC_12418724,12418724,1,1,20.5533,139.562,5.069,PC
KIC_12418795,12418795,1,0,0.760919,131.642,1.572,AFP
KIC_12509148,12509148,3,0,1.93283,133.423,6.49,NTP
KIC_12509829,12509829,1,0,0.888456,131.877,1.359,AFP
KIC_11671429,11671429,2,0,112.464,167.684,19.27,AFP
KIC_11671579,11671579,1,1,5.17615,133.759,4.907,PC
KIC_11718389,11718389,1,1,5.94365,135.269,1.983,PC
KIC_11718839,11718839,1,0,0.538092,131.971,0.9012,AFP
KIC_11718839,11718839,2,0,0.538091,131.651,1.07,AFP
KIC_11768142,11768142,1,1,38.0973,140.003,3.164,PC
KIC_11768756,11768756,1,0,467.526,438.393,10.35,NTP
KIC_11768763,11768763,1,0,0.742102,131.802,2.073,NTP
KIC_11810124,11810124,1,1,11.6046,139.052,3.387,PC
KIC_11810124,11810124,2,1,3.63895,131.791,2.255,PC
KIC_11853255,11853255,1,1,2.24338,132.543,1.013,PC
KIC_11853878,11853878,1,1,3.693,132.734,1.753,PC
KIC_11853878,11853878,2,1,7.68434,133.36,1.199,PC
KIC_11908559,11908559,2,0,0.716007,131.785,2.115,AFP
KIC_11909375,11909375,1,0,2.02298,132.337,4.25,AFP
KIC_11909375,11909375,2,0,2.02286,132.028,2.118,AFP
KIC_11925068,11925068,1,0,1.37332,132.71,3.867,NTP
KIC_11953224,11953224,1,0,0.831951,131.962,2.783,NTP
KIC_11971449,11971449,2,0,5.72806,134.305,11.98,AFP
KIC_11971449,11971449,3,0,0.740436,131.803,2.436,NTP
KIC_11971490,11971490,1,0,3.22263,132.888,10.29,AFP
KIC_11971490,11971490,2,0,3.22302,132.489,23.34,AFP
KIC_12023078,12023078,1,0,0.623433,131.996,1.145,AFP
KIC_12071037,12071037,1,0,6.09598,135.036,8.037,AFP
KIC_12071317,12071317,1,0,4.2362,132.139,1.086,AFP
KIC_12071317,12071317,2,0,4.23622,132.459,9.297,AFP
KIC_12071317,12071317,3,0,4.23609,134.471,10.81,AFP
KIC_12120943,12120943,1,1,8.98128,139.28,4.918,PC
KIC_12121470,12121470,1,0,1.87736,132.264,1.54,AFP
KIC_12121570,12121570,1,1,91.5008,165.673,4.845,PC
KIC_12154526,12154526,1,1,56.1886,146.38,6.147,PC
KIC_12208769,12208769,1,0,4.18879,135.507,6.893,AFP
KIC_12208769,12208769,2,0,4.18921,134.528,5.311,AFP
KIC_12208769,12208769,3,0,4.18861,133.861,7.238,AFP
KIC_12208769,12208769,4,0,4.18676,132.885,9.728,AFP
KIC_12208887,12208887,1,0,53.5023,132.206,3.5,AFP
KIC_12267759,12267759,1,0,0.545027,131.644,1.801,AFP
KIC_12268190,12268190,1,0,0.995574,132.085,3.051,NTP
KIC_12268190,12268190,2,0,1.99145,132.469,3.505,NTP
KIC_12268220,12268220,1,0,4.42157,134.396,7.315,AFP
KIC_12356746,12356746,1,0,0.502454,131.921,1.616,AFP
KIC_12356746,12356746,2,0,0.501441,131.642,1.5,AFP
KIC_12356914,12356914,1,0,27.3083,143.495,3.0,AFP
KIC_12418891,12418891,1,0,0.760897,131.665,1.801,AFP
KIC_12418966,12418966,1,0,0.774811,131.736,2.697,NTP
KIC_12453581,12453581,1,1,11.9401,136.56,2.795,PC
KIC_11656928,11656928,2,0,5.8765,134.506,12.5,NTP
KIC_11656928,11656928,3,0,4.70108,134.225,14.49,NTP
KIC_11657371,11657371,1,0,0.841557,131.68,2.585,AFP
KIC_11657371,11657371,2,0,0.841565,132.093,2.195,AFP
KIC_11673674,11673674,1,0,4.61877,133.386,5.798,AFP
KIC_11673674,11673674,2,0,2.30934,133.4,5.184,AFP
KIC_11673686,11673686,1,0,4.61877,133.387,5.954,AFP
KIC_11718839,11718839,3,0,0.538101,131.739,1.369,AFP
KIC_11720424,11720424,1,1,23.9109,150.533,4.96,PC
KIC_11721834,11721834,1,0,1.33709,132.462,9.163,NTP
KIC_11768970,11768970,1,0,15.5414,141.956,2.43,AFP
KIC_11768970,11768970,2,0,15.5413,136.592,5.543,AFP
KIC_11769146,11769146,1,0,282.964,193.506,15.0,AFP
KIC_11769146,11769146,2,0,282.964,350.44,9.0,AFP
KIC_11769689,11769689,1,1,14.718,135.649,5.889,PC
KIC_11811193,11811193,1,1,6.11786,133.617,3.419,PC
KIC_11811382,11811382,1,0,19.3846,142.393,2.196,NTP
KIC_11853878,11853878,3,1,5.70938,137.126,1.632,PC
KIC_11853905,11853905,1,1,3.21367,133.253,4.007,PC
KIC_11909686,11909686,1,1,185.953,288.874,3.625,PC
KIC_11953224,11953224,3,0,0.693253,131.78,2.152,NTP
KIC_11954651,11954651,1,0,0.510237,131.86,0.9662,AFP
KIC_11954651,11954651,2,0,0.510233,131.613,0.8241,AFP
KIC_11971494,11971494,1,0,3.22283,134.549,4.565,AFP
KIC_11971494,11971494,2,0,3.22292,133.97,5.708,AFP
KIC_11971494,11971494,3,0,3.22291,131.886,7.07,AFP
KIC_12023089,12023089,1,0,0.623441,131.992,1.271,AFP
KIC_12024018,12024018,1,0,1.37035,132.22,5.185,NTP
KIC_12024120,12024120,1,1,3.56807,134.069,3.299,PC
KIC_12071754,12071754,1,1,5.47456,133.559,3.787,PC
KIC_12072666,12072666,1,0,1.59907,132.63,10.76,NTP
KIC_12072872,12072872,1,1,2.46286,132.811,1.738,PC
KIC_12154526,12154526,2,1,3.18894,133.535,2.572,PC
KIC_12154526,12154526,3,1,1.72111,132.762,1.675,PC
KIC_12208887,12208887,2,0,53.5018,159.447,11.78,AFP
KIC_12208887,12208887,3,0,80.2516,158.735,15.0,NTP
KIC_12216210,12216210,1,0,1.25643,132.749,1.322,AFP
KIC_12216210,12216210,2,0,3.9933,133.667,3.552,AFP
KIC_12216210,12216210,3,0,1.25467,132.733,2.525,AFP
KIC_12268220,12268220,2,0,4.42153,132.193,5.998,AFP
KIC_12268319,12268319,1,0,3.63083,133.874,7.091,AFP
KIC_12268319,12268319,2,0,3.63066,132.896,5.007,AFP
KIC_12268319,12268319,3,0,3.63072,135.081,8.854,AFP
KIC_12356914,12356914,2,0,27.3086,132.16,10.72,AFP
KIC_12356914,12356914,3,0,355.013,307.543,12.0,NTP
KIC_12356914,12356914,4,0,436.628,362.133,9.027,NTP
KIC_12356914,12356914,5,0,54.6166,143.301,10.5,NTP
KIC_12454461,12454461,1,1,7.46721,136.39,3.527,PC
KIC_11657371,11657371,3,0,1.19774,132.689,2.587,AFP
KIC_11657371,11657371,4,0,1.19768,132.178,4.5,AFP
KIC_11657614,11657614,1,1,5.94224,133.809,2.333,PC
KIC_11657614,11657614,2,1,24.3524,147.195,2.584,PC
KIC_11673686,11673686,2,0,2.30942,133.377,5.372,AFP
KIC_11673802,11673802,1,1,5.28788,135.366,8.406,PC
KIC_11700185,11700185,1,0,3.61622,134.659,11.75,NTP
KIC_11722906,11722906,1,0,1.69088,131.882,4.384,NTP
KIC_11723564,11723564,1,0,0.755221,131.939,2.422,NTP
KIC_11723564,11723564,2,0,0.583106,131.639,1.656,AFP
KIC_11723564,11723564,3,0,0.583149,131.791,1.397,AFP
KIC_11769890,11769890,1,1,122.88,165.46,7.907,PC
KIC_11769929,11769929,1,0,1.07556,131.735,3.188,AFP
KIC_11769929,11769929,2,0,1.07556,132.086,3.821,AFP
KIC_11769929,11769929,3,0,1.0756,132.433,3.236,AFP
KIC_11811856,11811856,1,0,10.0024,131.82,14.23,NTP
KIC_11812062,11812062,1,1,3.72873,134.506,2.613,PC
KIC_11812199,11812199,1,0,37.3204,135.426,7.225,AFP
KIC_11855538,11855538,1,0,2.52121,132.866,1.727,AFP
KIC_11856076,11856076,1,0,604.984,349.426,8.55,NTP
KIC_11856178,11856178,1,1,9.13317,139.982,2.19,PC
KIC_11858541,11858541,1,0,5.67435,135.755,4.132,AFP
KIC_11909839,11909839,1,0,10.406,135.573,6.509,AFP
KIC_11910220,11910220,1,0,4.16942,132.281,9.342,AFP
KIC_11910220,11910220,2,0,4.16827,135.147,13.88,AFP
KIC_11954842,11954842,1,1,12.985,139.78,3.386,PC
KIC_11955499,11955499,1,0,9.0419,137.866,2.175,AFP
KIC_11957183,11957183,1,0,2.05394,132.228,6.0,AFP
KIC_11972526,11972526,1,0,0.675228,131.621,2.476,AFP
KIC_11972526,11972526,2,0,0.675029,132.125,1.802,AFP
KIC_11972666,11972666,1,0,1.09173,132.166,1.797,AFP
KIC_12055539,12055539,1,1,12.2706,137.573,3.145,PC
KIC_12073334,12073334,1,0,0.606407,131.703,2.376,NTP
KIC_12104951,12104951,1,0,4.73676,132.116,9.054,AFP
KIC_12156174,12156174,1,1,56.6749,160.446,5.9,PC
KIC_12156347,12156347,1,1,5.77956,136.53,2.142,PC
KIC_12157971,12157971,1,0,0.577841,131.875,1.497,AFP
KIC_12216210,12216210,4,0,3.99327,133.205,2.36,AFP
KIC_12216210,12216210,5,0,0.838304,131.633,3.858,NTP
KIC_12216278,12216278,1,0,2.01949,132.928,3.538,AFP
KIC_12216706,12216706,1,0,1.47107,132.274,3.577,AFP
KIC_12268408,12268408,1,0,369.848,260.695,14.75,NTP
KIC_12268579,12268579,1,0,1.20252,131.807,1.778,AFP
KIC_12365000,12365000,1,0,1.26272,132.204,0.8948,NTP
KIC_12365000,12365000,2,0,0.631396,131.572,2.0,NTP
KIC_12365015,12365015,1,0,0.594733,132.125,3.339,AFP
KIC_12365015,12365015,2,0,0.595865,131.939,1.503,AFP
KIC_12455315,12455315,1,0,4.18711,133.522,6.77,NTP
KIC_12456063,12456063,1,1,17.8008,134.377,6.406,PC
KIC_11657891,11657891,1,1,2.51461,132.912,1.611,PC
KIC_11658996,11658996,1,0,0.726834,131.551,2.063,AFP
KIC_11658996,11658996,2,0,0.726847,131.793,2.532,AFP
KIC_11700370,11700370,2,0,0.613008,132.087,1.634,NTP
KIC_11700604,11700604,1,0,0.552074,131.816,3.962,NTP
KIC_11701407,11701407,1,1,18.8264,134.7,2.356,PC
KIC_11724091,11724091,1,0,1.55908,131.778,4.335,AFP
KIC_11724091,11724091,2,0,1.5591,132.539,3.5,AFP
KIC_11724210,11724210,1,0,5.74602,132.042,3.596,AFP
KIC_11770258,11770258,1,0,0.541443,131.955,2.0,AFP
KIC_11770258,11770258,2,0,0.541426,131.694,2.141,AFP
KIC_11771430,11771430,1,1,40.0307,148.857,4.847,PC
KIC_11771931,11771931,1,0,0.981332,132.107,2.597,AFP
KIC_11812199,11812199,2,0,37.3203,139.66,10.52,AFP
KIC_11815158,11815158,1,0,0.534387,131.597,1.01,AFP
KIC_11815158,11815158,2,0,0.534387,131.748,0.7831,AFP
KIC_11816957,11816957,1,0,5.90244,132.215,12.64,NTP
KIC_11858541,11858541,2,0,5.67436,133.118,3.942,AFP
KIC_11858741,11858741,1,0,1.78096,131.532,3.298,AFP
KIC_11858741,11858741,2,0,1.78099,132.402,2.5,AFP
KIC_11858748,11858748,1,0,1.78098,131.521,1.944,AFP
KIC_11858979,11858979,1,1,3.05917,131.797,0.9757,PC
KIC_11911561,11911561,1,1,8.87042,137.481,0.9505,PC
KIC_11911580,11911580,1,0,359.045,393.9,15.96,AFP
KIC_11957183,11957183,2,0,2.05379,133.319,6.636,AFP
KIC_11957286,11957286,1,0,0.953737,131.56,2.115,NTP
KIC_11959569,11959569,1,0,46.1482,173.24,12.0,AFP
KIC_11959569,11959569,2,0,46.1481,146.4,12.5,AFP
KIC_11974540,11974540,1,1,24.6692,132.864,6.984,PC
KIC_12056139,12056139,1,1,13.2275,137.718,6.132,PC
KIC_12058147,12058147,1,1,1.54317,131.569,2.501,PC
KIC_12104951,12104951,2,0,4.73633,135.36,14.53,AFP
KIC_12104951,12104951,3,0,4.73741,133.673,13.13,AFP
KIC_12105051,12105051,1,1,2.62423,132.307,1.302,PC
KIC_12157983,12157983,1,0,0.577843,131.883,1.426,AFP
KIC_12158032,12158032,1,0,0.577823,131.89,1.981,AFP
KIC_12159249,12159249,1,1,3.74443,133.562,2.914,PC
KIC_12268579,12268579,2,0,1.20247,132.452,1.542,AFP
KIC_12300524,12300524,1,1,32.0334,146.811,5.26,PC
KIC_12301181,12301181,1,1,6.14728,134.877,2.748,PC
